case,rows,sample,iterations,ns
selected_valid_c1_multi,1024,2,2048,1337.891
selected_valid_c1_multi,1024,3,2048,1340.067
selected_valid_c1_multi,1024,4,2048,1342.021
selected_valid_c1_multi,1024,5,2048,1343.872
selected_valid_c1_multi,1024,6,2048,1343.221
selected_valid_c1_multi,1024,7,2048,1337.830
selected_valid_c1_multi,1024,8,2048,1339.132
selected_valid_c1_multi,1024,9,2048,1339.457
selected_valid_c1_multi,1024,10,2048,1367.147
selected_valid_c1_multi,1024,11,2048,1355.000
selected_filtered_c1_plain,1024,0,1024,2526.245
selected_filtered_c1_plain,1024,1,1024,2513.794
selected_filtered_c1_plain,1024,2,1024,2526.001
selected_filtered_c1_plain,1024,3,1024,2629.354
selected_filtered_c1_plain,1024,4,1024,2542.684
selected_filtered_c1_plain,1024,5,1024,2534.952
selected_filtered_c1_plain,1024,6,1024,2525.716
selected_filtered_c1_plain,1024,7,1024,2540.243
selected_filtered_c1_plain,1024,8,1024,2527.304
selected_filtered_c1_plain,1024,9,1024,2526.408
selected_filtered_c1_plain,1024,10,1024,2523.601
selected_filtered_c1_plain,1024,11,1024,2527.385
selected_filtered_c1_multi,1024,0,1024,2526.205
selected_filtered_c1_multi,1024,1,1024,2513.428
selected_filtered_c1_multi,1024,2,1024,2519.043
selected_filtered_c1_multi,1024,3,1024,2508.017
selected_filtered_c1_multi,1024,4,1024,2512.492
selected_filtered_c1_multi,1024,5,1024,2510.986
selected_filtered_c1_multi,1024,6,1024,2513.550
selected_filtered_c1_multi,1024,7,1024,2507.446
selected_filtered_c1_multi,1024,8,1024,2519.165
selected_filtered_c1_multi,1024,9,1024,2512.125
selected_filtered_c1_multi,1024,10,1024,2512.004
selected_filtered_c1_multi,1024,11,1024,2537.149
selected_valid_c2_plain,1024,0,2048,1424.784
selected_valid_c2_plain,1024,1,2048,1431.213
selected_valid_c2_plain,1024,2,2048,1422.852
selected_valid_c2_plain,1024,3,2048,1421.793
selected_valid_c2_plain,1024,4,2048,1422.465
